"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Grotta Pollera","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_100km",2,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Basi I","Rule_C_100km",1,1,0,1,0.0294117647058824,1,"Rule_C",100,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_100km",3,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_100km",1,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_100km",2,1,0,1,0.0294117647058824,0.999999999999999,"Rule_C",100,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_100km",4,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Lipari","Rule_C_100km",4,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_100km",4,0,0,NA,0,3.30664010303028e-18,"Rule_C",100,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_150km",2,2,0.0017825311942959,1,0.0588235294117647,1,"Rule_C",150,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Favella","Rule_C_150km",1,1,0,0.666666666666667,0.0441176470588235,0.707106781186546,"Rule_C",150,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Terragne","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_150km",1,1,0,0.666666666666667,0.0441176470588235,0.707106781186546,"Rule_C",150,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Trasano","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_150km",1,1,0,1,0.0294117647058824,1.4130832128154e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_150km",2,1,0,1,0.0294117647058824,1.33457858988121e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Basi I","Rule_C_150km",1,1,0,1,0.0294117647058824,1.4130832128154e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_150km",3,1,0,1,0.0294117647058824,1.25607396694702e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_150km",1,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_150km",2,1,0,1,0.0294117647058824,1.33457858988121e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_150km",4,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Lipari","Rule_C_150km",4,0,0,NA,0,1.4106299433487e-17,"Rule_C",150,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_150km",4,1,0,1,0.0294117647058824,1.25607396694702e-15,"Rule_C",150,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_200km",2,3,0.0053475935828877,1,0.0882352941176471,1.18961908171206e-15,"Rule_C",200,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Favella","Rule_C_200km",1,1,0,0.6,0.0588235294117647,5.94809540856029e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Terragne","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_200km",1,1,0,0.6,0.0588235294117647,5.09836749305168e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_200km",1,1,0,0.6,0.0588235294117647,5.09836749305168e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Trasano","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_200km",1,1,0,0.5,0.0686274509803922,0.541196100146197,"Rule_C",200,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_200km",2,3,0.0089126559714795,0.8,0.102941176470588,1,"Rule_C",200,"4-3, 3-2, 2-1"
"Basi I","Rule_C_200km",1,2,0.0053475935828877,0.666666666666667,0.0882352941176471,0.765366864730179,"Rule_C",200,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_200km",1,1,0,0.5,0.0686274509803922,0.541196100146197,"Rule_C",200,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_200km",3,1,0,1,0.0294117647058824,2.54918374652584e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_200km",1,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_200km",2,1,0,0.444444444444444,0.0637254901960784,0.414213562373095,"Rule_C",200,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_200km",4,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Lipari","Rule_C_200km",4,0,0,NA,0,0,"Rule_C",200,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_200km",4,1,0,1,0.0294117647058824,3.82377561978876e-16,"Rule_C",200,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_250km",2,8,0.0499108734402852,1,0.235294117647059,1,"Rule_C",250,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Favella","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Terragne","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_250km",1,1,0,0.473684210526316,0.137254901960784,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Trasano","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_250km",1,1,0,0.473684210526316,0.137254901960784,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_250km",2,7,0.0606060606060606,0.818181818181818,0.235294117647059,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Basi I","Rule_C_250km",1,2,0.0142602495543672,0.529411764705882,0.156862745098039,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_250km",1,1,0,0.533333333333333,0.132352941176471,0.353553390593274,"Rule_C",250,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_250km",1,1,0,0.473684210526316,0.137254901960784,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_250km",1,1,0,0.473684210526316,0.137254901960784,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_250km",3,2,0.0142602495543672,0.529411764705882,0.156862745098039,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_250km",1,1,0,0.473684210526316,0.137254901960784,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_250km",1,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_250km",2,1,0,0.36,0.110294117647059,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_250km",4,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Lipari","Rule_C_250km",4,0,0,NA,0,3.21991617503509e-18,"Rule_C",250,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_250km",4,1,0,0.36,0.110294117647059,0,"Rule_C",250,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_300km",2,13,0.13903743315508,1,0.382352941176471,1,"Rule_C",300,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Favella","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Terragne","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.0794385653451e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_300km",1,2,0.00802139037433155,0.523809523809524,0.186274509803922,2.55140024536114e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Trasano","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.27570012268057e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.3738309013483e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_300km",2,9,0.0918003565062389,0.846153846153846,0.294117647058824,4.71027737605133e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Basi I","Rule_C_300km",1,2,0.00802139037433155,0.523809523809524,0.186274509803922,2.35513868802566e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_300km",1,1,0,0.52,0.205882352941176,0.277350098112615,"Rule_C",300,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.3738309013483e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.17756934401283e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_300km",3,2,0.017825311942959,0.523809523809524,0.186274509803922,2.74766180269661e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_300km",1,1,0,0.478260869565217,0.166666666666667,1.0794385653451e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_300km",1,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_300km",2,2,0.00089126559714795,0.379310344827586,0.149509803921569,1.17756934401283e-16,"Rule_C",300,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_300km",4,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Lipari","Rule_C_300km",4,0,0,NA,0,9.19976050010025e-19,"Rule_C",300,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_300km",4,1,0,0.354838709677419,0.129901960784314,3.92523114670944e-17,"Rule_C",300,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_350km",2,14,0.162210338680927,1,0.411764705882353,1,"Rule_C",350,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912425,"Rule_C",350,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Favella","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912425,"Rule_C",350,"4-3, 3-2, 2-1"
"Terragne","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912425,"Rule_C",350,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Ripatetta","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Torre Sabea","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Kargadur","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Rio Tana","Rule_C_350km",1,1,0,0.478260869565217,0.166666666666667,4.41588504004812e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Scamuso I","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912425,"Rule_C",350,"4-3, 3-2, 2-1"
"Arene Candide I","Rule_C_350km",1,2,0.00311942959001783,0.523809523809524,0.186274509803922,5.88784672006416e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Trasano","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912425,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_350km",1,2,0.00311942959001783,0.523809523809524,0.186274509803922,6.2803698347351e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_350km",1,2,0.00311942959001783,0.523809523809524,0.186274509803922,6.86915450674152e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_350km",2,9,0.0837789661319073,0.846153846153846,0.294117647058824,1.80560632748634e-15,"Rule_C",350,"4-3, 3-2, 2-1"
"Basi I","Rule_C_350km",1,2,0.00311942959001783,0.523809523809524,0.186274509803922,6.47663139207057e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_350km",1,1,0,0.518518518518518,0.220588235294118,0.267261241912424,"Rule_C",350,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_350km",1,1,0,0.478260869565217,0.166666666666667,4.21962348271265e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_350km",1,1,0,0.478260869565217,0.166666666666667,3.72896958937397e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_350km",3,2,0.017825311942959,0.523809523809524,0.186274509803922,6.08410827739963e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_350km",1,1,0,0.478260869565217,0.166666666666667,4.02336192537718e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_350km",1,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_350km",2,4,0.0053475935828877,0.44,0.188725490196078,7.85046229341888e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_350km",4,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Lipari","Rule_C_350km",4,0,0,NA,0,1.68662275835171e-18,"Rule_C",350,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_350km",4,1,0,0.354838709677419,0.129901960784314,2.15887713069019e-16,"Rule_C",350,"4-3, 3-2, 2-1"
"Piana di Curinga","Rule_C_400km",2,15,0.464349376114082,0.519230769230769,0.558823529411764,0.809793533037969,"Rule_C",400,"4-3, 3-2, 2-1"
"Le Macchie (Ripagnola Polignano a mare)","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Susac Poje","Rule_C_400km",1,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Favella","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Peiro Signado","Rule_C_400km",1,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Pont de Roque-Haute","Rule_C_400km",1,0,0,NA,0,0,"Rule_C",400,"4-3, 3-2, 2-1"
"Pulo di Molfetta Fondo Azzolini","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Terragne","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
"Coppa Nevigata","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245443,"Rule_C",400,"4-3, 3-2, 2-1"
"Grotta San Michele Arcangelo I","Rule_C_400km",1,1,0,0.346153846153846,0.323039215686274,0.193745118245442,"Rule_C",400,"4-3, 3-2, 2-1"
