"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Krivače","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_100km",3,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_100km",1,1,0,0.545454545454545,0.0813953488372093,0.408248290463863,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_100km",1,1,0,0.545454545454545,0.0813953488372093,0.408248290463863,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_100km",1,1,0,0.545454545454545,0.0813953488372093,0.408248290463863,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_100km",3,6,0.0166112956810631,1,0.13953488372093,1,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_100km",1,1,0,0.545454545454545,0.0813953488372093,0.408248290463863,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_100km",1,1,0,0.666666666666667,0.0348837209302326,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_100km",2,1,0,0.6,0.0465116279069767,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_100km",2,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_100km",1,1,0,0.666666666666667,0.0348837209302326,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_100km",3,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_100km",1,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_100km",4,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_100km",4,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_100km",4,0,0,NA,0,0,"Rule_B",100,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_150km",1,3,0.00365975847703422,0.269230769230769,0.181007751937985,0.17191086991204,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_150km",1,2,0.00758846174128566,0.388888888888889,0.222868217054264,0.407227098435936,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_150km",3,3,0.00221483942414175,1,0.0697674418604651,2.41665367543485e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_150km",2,3,0.0128407952328218,0.338709677419355,0.21046511627907,0.26863653272417,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_150km",1,1,0,0.308823529411765,0.184496124031008,0.24244485206995,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_150km",3,8,0.091968570373886,0.477272727272727,0.300387596899225,1,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_150km",3,2,0.00110741971207087,1,0.0465116279069767,2.41665367543485e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_150km",1,2,0.00638084691240837,0.388888888888889,0.225581395348837,0.501100088178052,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_150km",1,1,0,0.308823529411765,0.184496124031008,0.24244485206995,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_150km",2,2,0.00171913726731003,0.276315789473684,0.173643410852713,0.127360183422722,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_150km",1,1,0,0.308823529411765,0.184496124031008,0.24244485206995,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_150km",1,1,0,0.318181818181818,0.178294573643411,0.148571862327834,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_150km",1,2,0.000553709856035437,0.75,0.0581395348837209,1.51040854714678e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_150km",1,2,0,0.75,0.0581395348837209,1.81249025657614e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_150km",2,6,0.0797816801139061,0.456521739130435,0.275193798449613,0.57440113938285,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_150km",1,3,0.0531245056162,0.477272727272727,0.261627906976744,0.649671950505886,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_150km",3,2,0.000553709856035437,0.75,0.0581395348837209,1.51040854714678e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_150km",1,2,0.00638084691240837,0.388888888888889,0.225581395348837,0.501100088178052,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_150km",1,4,0.0565258661604177,0.4375,0.25968992248062,0.546195590034,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_150km",1,4,0.0285503348626272,0.362068965517241,0.23062015503876,0.320482732239873,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_150km",1,2,0.00638084691240837,0.388888888888889,0.225581395348837,0.501100088178052,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_150km",1,1,0,0.308823529411765,0.184496124031008,0.24244485206995,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_150km",3,9,0.0921004060538944,0.4375,0.301162790697674,0.937328220058238,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_150km",1,2,0.00638084691240837,0.388888888888889,0.225581395348837,0.501100088178052,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_150km",1,1,0,0.6,0.0465116279069767,7.55204273573392e-17,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_150km",2,3,0.0128407952328218,0.338709677419355,0.21046511627907,0.26863653272417,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_150km",2,2,0,0.75,0.0581395348837209,2.1145719660055e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_150km",1,1,0,0.318181818181818,0.178294573643411,0.148571862327834,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_150km",3,2,0.000553709856035437,0.75,0.0581395348837209,1.20832683771743e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_150km",1,0,0,NA,0,2.59601469040853e-18,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_150km",1,1,0,0.666666666666667,0.0348837209302326,1.51040854714678e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_150km",4,2,0.000553709856035437,0.75,0.0581395348837209,1.81249025657614e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_150km",4,1,0,0.666666666666667,0.0348837209302326,1.05728598300275e-16,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_150km",4,1,0,0.328125,0.186821705426357,0.258655236108102,"Rule_B",150,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_200km",1,3,0.00480776759846527,0.282051282051282,0.281035437430786,0.213046656388159,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_200km",1,5,0.0940232893721266,0.417721518987342,0.392248062015504,0.614983616729146,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_200km",3,6,0.0471760797342193,0.311320754716981,0.326965669988926,0.158221048136776,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_200km",2,5,0.0291293331991006,0.362637362637363,0.362236987818383,0.481543800506636,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_200km",1,1,0,0.326732673267327,0.296124031007752,0.169021600290978,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_200km",3,13,0.124574090853161,0.397590361445783,0.455260243632336,1,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_200km",3,2,0.035437430786268,0.203703703703704,0.203110003691399,0.00478154042222624,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_200km",1,3,0.0320363099432867,0.402439024390244,0.365116279069767,0.436964848189587,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_200km",1,2,0.0186784791435954,0.362637362637363,0.331007751937985,0.198267450945387,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_200km",1,2,0.0186784791435954,0.362637362637363,0.331007751937985,0.198267450945387,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_200km",2,4,0.0372831303063861,0.259842519685039,0.28483757844223,0.189502066290122,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_200km",1,1,0,0.259842519685039,0.240337763012181,0.0831015280464733,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_200km",1,2,0.000553709856035437,0.75,0.0581395348837209,6.07863515337896e-17,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_200km",1,2,0,0.24812030075188,0.245764119601329,0.0533464908847255,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_200km",2,7,0.0979350537490072,0.347368421052632,0.362236987818383,0.449582097120448,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_200km",1,3,0.0320363099432867,0.402439024390244,0.365116279069767,0.436964848189586,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_200km",3,2,0.000553709856035437,0.75,0.0581395348837209,3.03931757668948e-17,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_200km",1,5,0.0539215521773661,0.326732673267327,0.354678848283499,0.480989904286768,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_200km",1,4,0.0172396724722306,0.302752293577982,0.315919158361019,0.296148184434632,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_200km",3,15,0.330011074197121,0.478260869565217,0.501550387596899,0.9144126143502,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_200km",1,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_200km",1,2,0,0.24812030075188,0.245764119601329,0.0533464908847255,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_200km",1,2,0.0611295681063123,0.375,0.337984496124031,0.193122240521294,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_200km",2,5,0.0291293331991006,0.362637362637363,0.362236987818383,0.481543800506636,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_200km",1,1,0,0.207547169811321,0.203220745662606,0.0350278878485994,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_200km",2,6,0.125581395348837,0.317307692307692,0.332779623477298,0.130385284499602,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_200km",1,1,0,0.259842519685039,0.240337763012181,0.0831015280464733,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_200km",3,2,0.000553709856035437,0.75,0.0581395348837209,9.11795273006844e-17,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_200km",1,3,0.0798080472499077,0.379310344827586,0.349612403100775,0.222368091175704,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_200km",1,0,0,NA,0,4.74893371357731e-19,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_200km",1,1,0,0.170103092783505,0.161028054632706,0.000883828155186821,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_200km",4,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_200km",4,2,0.0686600221483942,0.25,0.247702104097453,0.0249844683855031,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_200km",4,2,0.00370817812678278,0.370786516853933,0.334108527131783,0.353863320143113,"Rule_B",200,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_250km",1,3,0.00039990156269226,0.295081967213115,0.314950166112957,0.26967177632601,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_250km",1,6,0.0549437335151621,0.455696202531646,0.450387596899225,0.611029957238007,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_250km",3,8,0.0374677002583979,0.346153846153846,0.38953488372093,0.131093641078237,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_250km",2,9,0.0441690092852884,0.395604395604396,0.444961240310077,0.651038955593868,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_250km",1,3,0.0387596899224806,0.423529411764706,0.401162790697675,0.139722049450857,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_250km",3,16,0.111292165444989,0.428571428571429,0.526356589147287,1,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_B_250km",3,3,0.0387596899224806,0.270676691729323,0.294573643410853,0.0234660764273742,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_B_250km",1,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453243,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Portonovo","Rule_B_250km",1,3,0.00935705121751634,0.428571428571429,0.407751937984496,0.341358180911998,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_B_250km",1,3,0.0387596899224806,0.423529411764706,0.401162790697675,0.139722049450857,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_B_250km",1,3,0.0387596899224806,0.423529411764706,0.401162790697675,0.139722049450857,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Strette","Rule_B_250km",2,8,0.033598830110458,0.391304347826087,0.433333333333333,0.575129911456642,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Marcianese","Rule_B_250km",1,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453244,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_B_250km",1,4,0.00123310306034559,0.305084745762712,0.338205980066445,0.366156075784764,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_B_250km",1,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Trasanello II","Rule_B_250km",1,2,0,0.266666666666667,0.27906976744186,0.0385039598992945,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_B_250km",2,9,0.0333418519465031,0.387096774193548,0.437209302325581,0.671635290032638,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Krivače","Rule_B_250km",1,1,0,0.363636363636364,0.343798449612403,0.101218089551562,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_B_250km",1,5,0.0376182940966994,0.45,0.438759689922481,0.528409214361359,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_B_250km",3,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_B_250km",1,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453244,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pienza","Rule_B_250km",1,6,0.0549437335151621,0.455696202531646,0.450387596899225,0.611029957238007,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_B_250km",1,5,0.00123310306034559,0.324324324324324,0.373089700996678,0.509811867686445,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_B_250km",1,3,0.00935705121751634,0.428571428571429,0.407751937984496,0.341358180911998,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_B_250km",1,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453244,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_B_250km",1,1,0,0.363636363636364,0.343798449612403,0.101218089551562,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Catignano","Rule_B_250km",3,19,0.423846437799926,0.5625,0.598837209302325,0.704587599369724,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_B_250km",1,1,0,0.363636363636364,0.343798449612403,0.101218089551562,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Colle Cera","Rule_B_250km",1,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453244,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Balsignano II","Rule_B_250km",1,2,0,0.266666666666667,0.27906976744186,0.0385039598992946,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_B_250km",1,0,0,NA,0,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_B_250km",1,3,0.0387596899224806,0.423529411764706,0.401162790697675,0.139722049450857,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_B_250km",2,9,0.0441690092852884,0.395604395604396,0.444961240310077,0.651038955593868,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_B_250km",1,0,0,NA,0,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_B_250km",1,3,0.00039990156269226,0.295081967213115,0.314950166112957,0.26967177632601,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_B_250km",2,10,0.147102251753415,0.356435643564356,0.416666666666667,0.136935648862588,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_B_250km",1,4,0.00123310306034559,0.305084745762712,0.338205980066445,0.366156075784763,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sa Punta","Rule_B_250km",3,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_B_250km",1,3,0.0387596899224806,0.423529411764706,0.401162790697675,0.139722049450857,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lokvica","Rule_B_250km",1,0,0,NA,0,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_B_250km",1,1,0,0.214285714285714,0.215448504983389,0.00337103779199981,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Monte Arci","Rule_B_250km",4,2,0.000553709856035437,0.75,0.0581395348837209,0,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Lipari","Rule_B_250km",4,2,0,0.26865671641791,0.282945736434108,0.0230426368689255,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Palmarola","Rule_B_250km",4,2,0.00234907211651398,0.413793103448276,0.388372093023256,0.244873881453244,"Rule_B",250,"4-3, 4-2, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_B_300km",1,6,0.169035314384152,0.407766990291262,0.482558139534884,0.314304231886103,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Lucciola","Rule_B_300km",1,6,0.0136960347709464,0.456521739130435,0.513565891472868,0.473930209241419,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_B_300km",3,10,0.0283292565684592,0.388888888888889,0.487984496124031,0.19699723521697,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Scola","Rule_B_300km",2,12,0.0386289382847839,0.466666666666667,0.563953488372093,0.6086451123663,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_B_300km",1,4,0.036067094724888,0.482758620689655,0.511627906976744,0.240129355423383,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
"La Marmotta","Rule_B_300km",3,23,0.302529700614556,0.567567567567568,0.705426356589147,1,"Rule_B",300,"4-3, 4-2, 3-2, 3-1, 2-1"
